"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.622207072E1,-2.153472900E-1,8.853149414E-2,9.667007446E0,9.669811024E0
1.622439006E1,-2.153472900E-1,6.939697266E-2,9.647857666E0,9.650510242E0
1.622673991E1,-2.081756592E-1,7.417297363E-2,9.614364624E0,9.616904172E0
1.622905925E1,-1.986083984E-1,7.417297363E-2,9.597610474E0,9.599951757E0
1.623140910E1,-2.153472900E-1,6.700134277E-2,9.619140625E0,9.621784138E0
1.623372844E1,-2.129669189E-1,7.896423340E-2,9.638290405E0,9.640966352E0
1.623607829E1,-2.010040283E-1,8.375549316E-2,9.643081665E0,9.645539985E0
1.623839763E1,-1.770629883E-1,7.417297363E-2,9.640686035E0,9.642597169E0
1.624074748E1,-1.962127686E-1,7.656860352E-2,9.623931885E0,9.626236395E0
1.624306682E1,-1.938171387E-1,7.177734375E-2,9.607177734E0,9.609400662E0
1.624541667E1,-1.866455078E-1,7.177734375E-2,9.635894775E0,9.637969530E0
1.624773600E1,-1.818542480E-1,5.981445312E-2,9.657424927E0,9.659322179E0
1.625008586E1,-1.962127686E-1,5.503845215E-2,9.643081665E0,9.645234714E0
1.625240520E1,-1.986083984E-1,5.981445312E-2,9.609573364E0,9.611811656E0
1.625475505E1,-1.890258789E-1,6.221008301E-2,9.597610474E0,9.599673311E0
1.625710490E1,-1.914215088E-1,6.460571289E-2,9.640686035E0,9.642802669E0
1.625942424E1,-1.842498779E-1,5.743408203E-2,9.650253296E0,9.652182933E0
1.626177409E1,-1.794586182E-1,6.939697266E-2,9.616760254E0,9.618684895E0
1.626409343E1,-1.866455078E-1,7.177734375E-2,9.607177734E0,9.609258689E0
1.626644328E1,-2.010040283E-1,7.177734375E-2,9.645462036E0,9.647823200E0
1.626876262E1,-1.938171387E-1,7.656860352E-2,9.643081665E0,9.645333163E0
1.627111247E1,-1.962127686E-1,6.939697266E-2,9.631118774E0,9.633367233E0
1.627343181E1,-1.962127686E-1,7.177734375E-2,9.635894775E0,9.638159553E0
1.627578166E1,-2.105712891E-1,6.939697266E-2,9.640686035E0,9.643235113E0
1.627810100E1,-2.057800293E-1,7.656860352E-2,9.640686035E0,9.643185957E0
1.628045085E1,-1.818542480E-1,7.417297363E-2,9.645462036E0,9.647461349E0
1.628277018E1,-2.081756592E-1,6.460571289E-2,9.655044556E0,9.657504666E0
1.628512004E1,-2.273254395E-1,6.460571289E-2,9.662216187E0,9.665105917E0
1.628746989E1,-2.177429199E-1,5.981445312E-2,9.633499146E0,9.636145263E0
1.628978923E1,-2.392883301E-1,5.264282227E-2,9.645462036E0,9.648573369E0
1.629213908E1,-2.273254395E-1,5.264282227E-2,9.676574707E0,9.679387697E0
1.629445842E1,-2.249298096E-1,4.785156250E-2,9.662216187E0,9.664952396E0
1.629680827E1,-2.368927002E-1,6.221008301E-2,9.714859009E0,9.717945966E0
1.629912761E1,-2.297058105E-1,5.024719238E-2,9.671783447E0,9.674641316E0
1.630147746E1,-2.321014404E-1,6.460571289E-2,9.633499146E0,9.636511338E0
1.630379680E1,-2.440643311E-1,5.743408203E-2,9.688537598E0,9.691781408E0
1.630614665E1,-2.297058105E-1,5.981445312E-2,9.719650269E0,9.722548219E0
1.630846599E1,-2.297058105E-1,6.939697266E-2,9.690933228E0,9.693903626E0
1.631081584E1,-2.297058105E-1,6.939697266E-2,9.659820557E0,9.662800520E0
1.631313518E1,-2.225341797E-1,8.375549316E-2,9.643081665E0,9.646012671E0
1.631548503E1,-2.297058105E-1,7.177734375E-2,9.640686035E0,9.643689334E0
1.631780436E1,-2.321014404E-1,7.177734375E-2,9.638290405E0,9.641351824E0
1.632015422E1,-2.273254395E-1,5.503845215E-2,9.650253296E0,9.653087318E0
1.632250407E1,-2.249298096E-1,5.743408203E-2,9.650253296E0,9.653045155E0
1.632482341E1,-2.249298096E-1,6.460571289E-2,9.607177734E0,9.610027645E0
1.632714274E1,-2.297058105E-1,7.177734375E-2,9.604797363E0,9.607811881E0
1.632949260E1,-2.249298096E-1,6.939697266E-2,9.652648926E0,9.655518663E0
1.633184245E1,-2.129669189E-1,6.700134277E-2,9.693328857E0,9.695899568E0
1.633416179E1,-2.081756592E-1,5.503845215E-2,9.633499146E0,9.635905361E0
1.633654216E1,-2.105712891E-1,5.743408203E-2,9.583251953E0,9.585737162E0
1.633886149E1,-2.010040283E-1,5.743408203E-2,9.602401733E0,9.604677004E0
1.634121135E1,-2.105712891E-1,5.981445312E-2,9.640686035E0,9.643170913E0
1.634353068E1,-2.033843994E-1,6.700134277E-2,9.631118774E0,9.633499013E0
1.634588054E1,-2.057800293E-1,6.460571289E-2,9.588043213E0,9.590468809E0
1.634819987E1,-1.866455078E-1,6.221008301E-2,9.576080322E0,9.578101115E0
1.635054973E1,-2.010040283E-1,7.417297363E-2,9.616760254E0,9.619146637E0
1.635286906E1,-2.105712891E-1,6.221008301E-2,9.643081665E0,9.645581079E0
1.635521892E1,-1.986083984E-1,6.221008301E-2,9.616760254E0,9.619012068E0
1.635756877E1,-1.842498779E-1,6.939697266E-2,9.604797363E0,9.606815099E0
1.635988810E1,-1.938171387E-1,5.743408203E-2,9.580856323E0,9.582988659E0
1.636223796E1,-2.177429199E-1,6.939697266E-2,9.607177734E0,9.609895522E0
1.636455729E1,-2.225341797E-1,6.700134277E-2,9.640686035E0,9.643486811E0
1.636690715E1,-2.201385498E-1,7.177734375E-2,9.640686035E0,9.643466192E0
1.636922648E1,-2.153472900E-1,6.221008301E-2,9.580856323E0,9.583478097E0
1.637157634E1,-2.201385498E-1,5.743408203E-2,9.604797363E0,9.607491454E0
1.637389567E1,-2.177429199E-1,5.503845215E-2,9.645462036E0,9.648076446E0
1.637624553E1,-2.249298096E-1,6.221008301E-2,9.631118774E0,9.633945835E0
1.637856486E1,-1.962127686E-1,8.613586426E-2,9.616760254E0,9.619147396E0
1.638091472E1,-2.153472900E-1,6.700134277E-2,9.604797363E0,9.607444823E0
1.638323405E1,-2.153472900E-1,5.981445312E-2,9.602401733E0,9.605002409E0
1.638558391E1,-2.225341797E-1,6.939697266E-2,9.626327515E0,9.629149434E0
1.638790324E1,-2.249298096E-1,8.135986328E-2,9.635894775E0,9.638863054E0
1.639025310E1,-2.177429199E-1,8.135986328E-2,9.623931885E0,9.626738613E0
1.639260295E1,-2.153472900E-1,6.460571289E-2,9.595214844E0,9.597848522E0
1.639492228E1,-2.225341797E-1,6.939697266E-2,9.600006104E0,9.602835758E0
1.639727214E1,-2.177429199E-1,7.896423340E-2,9.664611816E0,9.667386870E0
1.639959147E1,-2.153472900E-1,7.177734375E-2,9.659820557E0,9.662487238E0
1.640194133E1,-2.153472900E-1,5.503845215E-2,9.600006104E0,9.602578866E0
1.640426066E1,-2.249298096E-1,5.503845215E-2,9.602401733E0,9.605193475E0
1.640661052E1,-2.201385498E-1,5.024719238E-2,9.604797363E0,9.607451179E0
1.640892985E1,-2.249298096E-1,6.460571289E-2,9.631118774E0,9.633961603E0
1.641127971E1,-2.129669189E-1,6.460571289E-2,9.588043213E0,9.590625707E0
1.641359904E1,-2.129669189E-1,6.460571289E-2,9.578475952E0,9.581061025E0
1.641594890E1,-2.249298096E-1,6.700134277E-2,9.609573364E0,9.612438964E0
1.641826823E1,-2.201385498E-1,7.417297363E-2,9.611968994E0,9.614775637E0
1.642061808E1,-2.105712891E-1,6.939697266E-2,9.633499146E0,9.636050124E0
1.642293742E1,-2.105712891E-1,6.939697266E-2,9.604797363E0,9.607355963E0
1.642528728E1,-2.033843994E-1,7.896423340E-2,9.614364624E0,9.616839797E0
1.642763713E1,-2.105712891E-1,8.853149414E-2,9.621536255E0,9.624247399E0
1.642995646E1,-1.986083984E-1,7.417297363E-2,9.626327515E0,9.628661815E0
1.643230632E1,-2.010040283E-1,6.700134277E-2,9.640686035E0,9.643014001E0
1.643462565E1,-2.129669189E-1,6.700134277E-2,9.631118774E0,9.633706085E0
1.643697551E1,-1.962127686E-1,7.656860352E-2,9.619140625E0,9.621446282E0
1.643929484E1,-2.081756592E-1,6.460571289E-2,9.607177734E0,9.609650099E0
1.644164470E1,-1.890258789E-1,6.700134277E-2,9.595214844E0,9.597310449E0
1.644396403E1,-1.938171387E-1,6.221008301E-2,9.626327515E0,9.628479454E0
1.644631389E1,-2.105712891E-1,5.503845215E-2,9.621536255E0,9.623997579E0
1.644863322E1,-2.105712891E-1,6.700134277E-2,9.609573364E0,9.612113695E0
1.645098308E1,-1.986083984E-1,7.896423340E-2,9.595214844E0,9.597594935E0
1.645330241E1,-2.105712891E-1,6.221008301E-2,9.611968994E0,9.614476497E0
1.645565226E1,-2.057800293E-1,5.264282227E-2,9.647857666E0,9.650195554E0
1.645797160E1,-1.962127686E-1,5.024719238E-2,9.643081665E0,9.645208563E0
1.646032145E1,-2.057800293E-1,5.024719238E-2,9.597610474E0,9.599947761E0
1.646267131E1,-2.057800293E-1,6.460571289E-2,9.576080322E0,9.578508947E0
1.646499064E1,-2.129669189E-1,7.896423340E-2,9.623931885E0,9.626611823E0
1.646734050E1,-2.129669189E-1,8.613586426E-2,9.643081665E0,9.645817658E0
1.646965983E1,-2.105712891E-1,8.613586426E-2,9.631118774E0,9.633805505E0
1.647200969E1,-2.201385498E-1,5.981445312E-2,9.592819214E0,9.595531211E0
1.647432902E1,-2.249298096E-1,7.417297363E-2,9.602401733E0,9.605322176E0
1.647667888E1,-2.392883301E-1,6.460571289E-2,9.616760254E0,9.619953772E0
1.647899821E1,-2.297058105E-1,5.981445312E-2,9.674179077E0,9.677090645E0
1.648134807E1,-2.297058105E-1,6.221008301E-2,9.688537598E0,9.691459933E0
1.648366740E1,-2.225341797E-1,7.177734375E-2,9.638290405E0,9.641126251E0
1.648601726E1,-2.081756592E-1,7.417297363E-2,9.614364624E0,9.616904172E0
1.648833659E1,-1.986083984E-1,8.135986328E-2,9.647857666E0,9.650244674E0
1.649068644E1,-2.153472900E-1,7.417297363E-2,9.681365967E0,9.684044768E0
1.649303630E1,-2.105712891E-1,6.700134277E-2,9.657424927E0,9.659952674E0
1.649535563E1,-2.201385498E-1,5.981445312E-2,9.604797363E0,9.607505979E0
1.649770549E1,-2.249298096E-1,6.939697266E-2,9.623931885E0,9.626810182E0
1.650002482E1,-2.153472900E-1,7.417297363E-2,9.655044556E0,9.657730658E0
1.650237468E1,-2.321014404E-1,6.460571289E-2,9.693328857E0,9.696322463E0
1.650469401E1,-2.153472900E-1,6.939697266E-2,9.693328857E0,9.695968994E0
1.650704387E1,-2.057800293E-1,6.460571289E-2,9.638290405E0,9.640703359E0
1.650936320E1,-2.057800293E-1,5.981445312E-2,9.616760254E0,9.619147622E0
1.651171306E1,-2.129669189E-1,7.177734375E-2,9.650253296E0,9.652869810E0
1.651403239E1,-2.225341797E-1,5.743408203E-2,9.659820557E0,9.662554182E0
1.651638225E1,-2.201385498E-1,6.460571289E-2,9.635894775E0,9.638625576E0
1.651870158E1,-2.153472900E-1,6.460571289E-2,9.623931885E0,9.626557706E0
1.652105144E1,-2.010040283E-1,8.135986328E-2,9.631118774E0,9.633559617E0
1.652337077E1,-2.010040283E-1,8.375549316E-2,9.631118774E0,9.633580147E0
1.652572062E1,-1.986083984E-1,7.177734375E-2,9.652648926E0,9.654958755E0
1.652803996E1,-1.938171387E-1,5.024719238E-2,9.657424927E0,9.659500302E0
1.653038981E1,-2.010040283E-1,5.503845215E-2,9.647857666E0,9.650108258E0
1.653270915E1,-2.057800293E-1,5.503845215E-2,9.619140625E0,9.621498896E0
1.653505900E1,-2.129669189E-1,7.656860352E-2,9.631118774E0,9.633777375E0
1.653737834E1,-2.129669189E-1,6.939697266E-2,9.650253296E0,9.652852403E0
1.653972819E1,-2.105712891E-1,6.460571289E-2,9.633499146E0,9.636016809E0
1.654207805E1,-1.986083984E-1,5.024719238E-2,9.597610474E0,9.599796710E0
1.654439738E1,-2.057800293E-1,6.221008301E-2,9.609573364E0,9.611977724E0
1.654674724E1,-2.105712891E-1,8.853149414E-2,9.631118774E0,9.633827222E0
1.654906657E1,-2.033843994E-1,7.896423340E-2,9.645462036E0,9.647929231E0
1.655141642E1,-1.962127686E-1,7.177734375E-2,9.676574707E0,9.678829965E0
1.655373576E1,-1.938171387E-1,5.743408203E-2,9.621536255E0,9.623659577E0
1.655608561E1,-2.273254395E-1,5.743408203E-2,9.626327515E0,9.629182569E0
1.655840495E1,-2.153472900E-1,6.460571289E-2,9.631118774E0,9.633742637E0
1.656075480E1,-2.225341797E-1,6.221008301E-2,9.662216187E0,9.664978696E0
1.656307414E1,-2.225341797E-1,6.460571289E-2,9.635894775E0,9.638680588E0
1.656542399E1,-2.249298096E-1,6.221008301E-2,9.590438843E0,9.593277892E0
1.656774333E1,-2.321014404E-1,7.417297363E-2,9.635894775E0,9.638975092E0
1.657009318E1,-2.273254395E-1,7.177734375E-2,9.652648926E0,9.655592169E0
1.657241252E1,-2.464599609E-1,7.417297363E-2,9.686141968E0,9.689560896E0
1.657476237E1,-2.153472900E-1,7.656860352E-2,9.664611816E0,9.667313938E0
1.657708171E1,-2.249298096E-1,5.503845215E-2,9.609573364E0,9.612363023E0
1.657943156E1,-2.297058105E-1,5.981445312E-2,9.607177734E0,9.610109601E0
1.658175090E1,-2.321014404E-1,5.981445312E-2,9.650253296E0,9.653229383E0
1.658410075E1,-2.368927002E-1,6.700134277E-2,9.683746338E0,9.686875165E0
1.658645060E1,-2.321014404E-1,6.460571289E-2,9.659820557E0,9.662824544E0
1.658876994E1,-2.177429199E-1,5.981445312E-2,9.604797363E0,9.607451386E0
1.659111979E1,-2.297058105E-1,6.939697266E-2,9.626327515E0,9.629317843E0
1.659343913E1,-2.273254395E-1,6.939697266E-2,9.690933228E0,9.693847514E0
1.659578898E1,-2.177429199E-1,8.135986328E-2,9.705291748E0,9.708074954E0
1.659810832E1,-1.962127686E-1,6.939697266E-2,9.633499146E0,9.635747048E0
1.660045817E1,-1.986083984E-1,5.264282227E-2,9.597610474E0,9.599809548E0
1.660277751E1,-2.153472900E-1,4.785156250E-2,9.623931885E0,9.626459845E0
1.660512736E1,-2.177429199E-1,5.743408203E-2,9.640686035E0,9.643315710E0
1.660744670E1,-2.177429199E-1,6.221008301E-2,9.621536255E0,9.624200849E0
1.660979655E1,-2.057800293E-1,5.981445312E-2,9.590438843E0,9.592832761E0
1.661211589E1,-2.057800293E-1,4.785156250E-2,9.602401733E0,9.604725620E0
1.661446574E1,-2.153472900E-1,5.264282227E-2,9.631118774E0,9.633669839E0
1.661678508E1,-2.129669189E-1,5.743408203E-2,9.628723145E0,9.631249295E0
1.661913493E1,-1.938171387E-1,5.503845215E-2,9.662216187E0,9.664316631E0
1.662145427E1,-2.057800293E-1,6.700134277E-2,9.640686035E0,9.643114737E0
1.662383464E1,-1.914215088E-1,5.024719238E-2,9.602401733E0,9.604440953E0
1.662618449E1,-2.033843994E-1,6.460571289E-2,9.616760254E0,9.619127658E0
1.662850383E1,-2.033843994E-1,8.135986328E-2,9.626327515E0,9.628819557E0
1.663085368E1,-2.081756592E-1,7.656860352E-2,9.700500488E0,9.703036101E0
1.663317302E1,-1.842498779E-1,6.939697266E-2,9.592819214E0,9.594839469E0
1.663552287E1,-2.249298096E-1,1.004943848E-1,9.573684692E0,9.576853927E0
1.663784221E1,-2.010040283E-1,9.092712402E-2,9.638290405E0,9.640814919E0
1.664019206E1,-2.153472900E-1,9.809875488E-2,9.611968994E0,9.614881474E0
1.664251140E1,-2.632141113E-1,9.092712402E-2,9.602401733E0,9.606438906E0
1.664486125E1,-2.273254395E-1,9.571838379E-2,9.564117432E0,9.567297482E0
1.664718058E1,-2.225341797E-1,6.939697266E-2,9.497116089E0,9.499976390E0
1.664953044E1,-2.799530029E-1,8.375549316E-2,9.600006104E0,9.604452397E0
1.665184978E1,-2.344970703E-1,9.092712402E-2,9.633499146E0,9.636781745E0
1.665419963E1,-2.560272217E-1,9.571838379E-2,9.611968994E0,9.615854611E0
1.665651896E1,-2.297058105E-1,1.052856445E-1,9.580856323E0,9.584187901E0
1.665886882E1,-1.938171387E-1,8.613586426E-2,9.588043213E0,9.590388789E0
1.666121867E1,-2.081756592E-1,6.700134277E-2,9.609573364E0,9.612061513E0
1.666353801E1,-2.153472900E-1,7.656860352E-2,9.626327515E0,9.629040379E0
1.666588786E1,-1.914215088E-1,7.177734375E-2,9.652648926E0,9.654813590E0
1.666820720E1,-1.818542480E-1,8.375549316E-2,9.647857666E0,9.649934896E0
1.667055705E1,-1.866455078E-1,8.853149414E-2,9.597610474E0,9.599833393E0
1.667287639E1,-1.746826172E-1,7.177734375E-2,9.626327515E0,9.628179860E0
1.667522624E1,-1.698913574E-1,6.939697266E-2,9.695724487E0,9.697461129E0
1.667754558E1,-1.698913574E-1,6.700134277E-2,9.712463379E0,9.714180209E0
1.667989543E1,-1.627044678E-1,7.177734375E-2,9.683746338E0,9.685379077E0
1.668221476E1,-1.555328369E-1,7.417297363E-2,9.652648926E0,9.654186832E0
1.668456462E1,-1.363983154E-1,6.460571289E-2,9.633499146E0,9.634681322E0
1.668688395E1,-1.555328369E-1,5.981445312E-2,9.678970337E0,9.680404693E0
1.668923381E1,-1.531372070E-1,6.460571289E-2,9.655044556E0,9.656475044E0
1.669155314E1,-1.579284668E-1,5.981445312E-2,9.561721802E0,9.563213005E0
1.669390300E1,-1.746826172E-1,5.981445312E-2,9.595214844E0,9.596991179E0
1.669622233E1,-1.914215088E-1,5.264282227E-2,9.662216187E0,9.664255538E0
1.669857219E1,-1.986083984E-1,4.785156250E-2,9.600006104E0,9.602179558E0
1.670089152E1,-1.866455078E-1,5.981445312E-2,9.576080322E0,9.578085855E0
1.670324138E1,-2.057800293E-1,6.700134277E-2,9.619140625E0,9.621574765E0
1.670556071E1,-1.818542480E-1,7.896423340E-2,9.583251953E0,9.585302516E0
1.670791057E1,-1.842498779E-1,6.460571289E-2,9.544967651E0,9.546964407E0
1.671022990E1,-1.914215088E-1,5.981445312E-2,9.590438843E0,9.592535492E0
1.671257976E1,-1.866455078E-1,5.981445312E-2,9.688537598E0,9.690519857E0
1.671489909E1,-1.722869873E-1,5.503845215E-2,9.640686035E0,9.642382448E0
1.671724894E1,-1.794586182E-1,7.656860352E-2,9.564117432E0,9.566107379E0
1.671956828E1,-1.770629883E-1,5.981445312E-2,9.645462036E0,9.647272514E0
1.672191813E1,-1.962127686E-1,4.785156250E-2,9.743576050E0,9.745668959E0
1.672426799E1,-1.842498779E-1,4.785156250E-2,9.664611816E0,9.666486402E0
1.672658732E1,-1.938171387E-1,5.264282227E-2,9.590438843E0,9.592541558E0
1.672899821E1,-2.057800293E-1,4.785156250E-2,9.664611816E0,9.666920748E0
1.673125651E1,-2.201385498E-1,6.221008301E-2,9.681365967E0,9.684068260E0
1.673360637E1,-1.962127686E-1,7.177734375E-2,9.623931885E0,9.626199476E0
1.673592570E1,-2.010040283E-1,7.417297363E-2,9.645462036E0,9.647841320E0
1.673827556E1,-2.153472900E-1,6.939697266E-2,9.683746338E0,9.686389086E0
1.674059489E1,-2.344970703E-1,7.417297363E-2,9.633499146E0,9.636638226E0
1.674294475E1,-2.273254395E-1,7.656860352E-2,9.592819214E0,9.595817843E0
1.674526408E1,-2.560272217E-1,6.700134277E-2,9.662216187E0,9.665839889E0
1.674761394E1,-2.656097412E-1,6.221008301E-2,9.693328857E0,9.697166749E0
1.674993327E1,-2.679901123E-1,7.656860352E-2,9.619140625E0,9.623177636E0
1.675228312E1,-2.488555908E-1,8.613586426E-2,9.576080322E0,9.579700561E0
1.675460246E1,-2.536315918E-1,1.004943848E-1,9.671783447E0,9.675630375E0
1.675695231E1,-2.512512207E-1,9.571838379E-2,9.686141968E0,9.689872827E0
1.675930217E1,-2.344970703E-1,1.028900146E-1,9.614364624E0,9.617774293E0
1.676162150E1,-2.297058105E-1,8.853149414E-2,9.623931885E0,9.627079906E0
1.676397136E1,-2.536315918E-1,7.896423340E-2,9.686141968E0,9.689783824E0
1.676629069E1,-2.560272217E-1,8.613586426E-2,9.676574707E0,9.680344384E0
1.676864055E1,-2.440643311E-1,7.656860352E-2,9.631118774E0,9.634514985E0
1.677095988E1,-2.440643311E-1,6.700134277E-2,9.655044556E0,9.658361246E0
1.677330974E1,-2.560272217E-1,5.743408203E-2,9.671783447E0,9.675342044E0
1.677562907E1,-2.512512207E-1,5.981445312E-2,9.650253296E0,9.653708801E0
1.677797892E1,-2.392883301E-1,6.700134277E-2,9.652648926E0,9.655846901E0
1.678029826E1,-2.464599609E-1,8.613586426E-2,9.702896118E0,9.706407934E0
1.678264811E1,-2.321014404E-1,8.375549316E-2,9.690933228E0,9.694074112E0
1.678496745E1,-2.177429199E-1,7.417297363E-2,9.640686035E0,9.643429931E0
1.678731730E1,-1.938171387E-1,6.939697266E-2,9.645462036E0,9.647658727E0
1.678963664E1,-2.081756592E-1,5.981445312E-2,9.710067749E0,9.712483234E0
1.679198649E1,-2.057800293E-1,6.939697266E-2,9.635894775E0,9.638341636E0
1.679433635E1,-1.914215088E-1,5.503845215E-2,9.573684692E0,9.575756368E0
1.679665568E1,-2.105712891E-1,6.939697266E-2,9.609573364E0,9.612130693E0
1.679900554E1,-2.010040283E-1,5.503845215E-2,9.667007446E0,9.669253581E0
1.680132487E1,-2.105712891E-1,6.221008301E-2,9.619140625E0,9.621646259E0
1.680367473E1,-1.962127686E-1,6.939697266E-2,9.602401733E0,9.604656914E0
1.680599406E1,-1.866455078E-1,5.743408203E-2,9.643081665E0,9.645058798E0
1.680834392E1,-2.010040283E-1,6.700134277E-2,9.638290405E0,9.640618950E0
1.681066325E1,-1.818542480E-1,5.503845215E-2,9.578475952E0,9.580360211E0
1.681301310E1,-1.866455078E-1,6.221008301E-2,9.604797363E0,9.606812116E0
1.681533244E1,-1.962127686E-1,6.460571289E-2,9.640686035E0,9.642898972E0
1.681768229E1,-1.914215088E-1,5.981445312E-2,9.619140625E0,9.621231019E0
1.682000163E1,-1.962127686E-1,5.024719238E-2,9.554534912E0,9.556681517E0
1.682235148E1,-1.914215088E-1,4.785156250E-2,9.592819214E0,9.594848224E0
1.682467082E1,-1.914215088E-1,5.024719238E-2,9.633499146E0,9.635531784E0
1.682702067E1,-1.914215088E-1,5.981445312E-2,9.623931885E0,9.626021239E0
1.682934001E1,-1.818542480E-1,6.221008301E-2,9.583251953E0,9.585179135E0
1.683168986E1,-2.033843994E-1,5.503845215E-2,9.614364624E0,9.616673103E0
1.683400920E1,-2.081756592E-1,5.981445312E-2,9.623931885E0,9.626368983E0
1.683635905E1,-1.986083984E-1,6.700134277E-2,9.616760254E0,9.619044249E0
1.683867839E1,-1.962127686E-1,6.460571289E-2,9.619140625E0,9.621358517E0
1.684102824E1,-1.914215088E-1,6.221008301E-2,9.640686035E0,9.642786916E0
1.684337810E1,-2.105712891E-1,5.981445312E-2,9.631118774E0,9.633606120E0
1.684569743E1,-2.057800293E-1,6.700134277E-2,9.604797363E0,9.607235138E0
1.684804728E1,-1.818542480E-1,8.853149414E-2,9.643081665E0,9.645202579E0
1.685036662E1,-1.938171387E-1,8.375549316E-2,9.657424927E0,9.659732723E0
1.685271647E1,-1.914215088E-1,8.375549316E-2,9.657424927E0,9.659684953E0
1.685503581E1,-1.698913574E-1,8.613586426E-2,9.623931885E0,9.625816713E0
1.685738566E1,-1.698913574E-1,8.613586426E-2,9.614364624E0,9.616251327E0
1.685970500E1,-1.890258789E-1,8.853149414E-2,9.652648926E0,9.654905483E0
1.686205485E1,-1.866455078E-1,9.092712402E-2,9.676574707E0,9.678801700E0
1.686437419E1,-2.033843994E-1,6.939697266E-2,9.621536255E0,9.623935840E0
1.686672404E1,-2.153472900E-1,8.135986328E-2,9.635894775E0,9.638644200E0
1.686904338E1,-2.081756592E-1,7.177734375E-2,9.631118774E0,9.633635759E0
1.687139323E1,-2.201385498E-1,7.656860352E-2,9.628723145E0,9.631543652E0
1.687371257E1,-2.201385498E-1,5.743408203E-2,9.602401733E0,9.605096496E0
1.687606242E1,-2.249298096E-1,5.503845215E-2,9.638290405E0,9.641071755E0
1.687838176E1,-2.344970703E-1,5.264282227E-2,9.655044556E0,9.658035282E0
1.688073161E1,-2.321014404E-1,5.981445312E-2,9.621536255E0,9.624521222E0
1.688305095E1,-2.273254395E-1,5.981445312E-2,9.647857666E0,9.650720811E0
1.688540080E1,-2.177429199E-1,5.024719238E-2,9.683746338E0,9.686324375E0
1.688775065E1,-2.225341797E-1,4.785156250E-2,9.659820557E0,9.662501975E0
1.689006999E1,-2.225341797E-1,4.785156250E-2,9.628723145E0,9.631413221E0
1.689241984E1,-2.225341797E-1,5.264282227E-2,9.614364624E0,9.617083750E0
1.689473918E1,-2.105712891E-1,5.503845215E-2,9.635894775E0,9.638352433E0
1.689708903E1,-2.081756592E-1,5.503845215E-2,9.623931885E0,9.626340492E0
1.689940837E1,-2.057800293E-1,6.700134277E-2,9.595214844E0,9.597655052E0
1.690175822E1,-2.057800293E-1,6.700134277E-2,9.638290405E0,9.640719711E0
1.690407756E1,-2.081756592E-1,5.981445312E-2,9.657424927E0,9.659853575E0
